,tradeoff,id,rho,p,n
1303,0.8,ERR321619,-0.7861173823485662,0.42417621236412506,3.0
1304,0.8,ERR321627,0.9165718304616987,0.08342816953830134,4.0
1305,0.8,ERR321628,-0.35899953128624407,0.3427146767225138,9.0
1306,0.8,ERR321631,0.16213929890936954,0.7589223039933808,6.0
1307,0.8,ERR321634,0.7689247423548464,0.025747334830000277,8.0
1308,0.8,ERR321640,0.8127772619470969,0.04929723165382236,6.0
1309,0.8,ERR321642,0.4119520476059039,0.3584473070870574,7.0
1310,0.8,ERR321648,0.8098272053559247,0.0007926545818408177,13.0
1311,0.8,ERR414233,0.8228807928688726,0.08706503153851612,5.0
1312,0.8,ERR414234,0.5572822415394534,0.04786060460443061,13.0
1313,0.8,ERR414235,-0.023822912466518225,0.9514913080624856,9.0
1314,0.8,ERR414239,-0.23167716248377795,0.6587018119177732,6.0
1315,0.8,ERR414240,0.688204229750436,0.05916361255997726,8.0
1316,0.8,ERR414241,0.99310027402319,0.0006872767221142788,5.0
1317,0.8,ERR414242,0.2225896283261708,0.6716297862481804,6.0
1318,0.8,ERR414244,,,2.0
1319,0.8,ERR414246,0.8295739053959233,0.0029882975825613776,10.0
1320,0.8,ERR414250,0.6192895640998479,0.04216928133809309,11.0
1321,0.8,ERR414252,0.5286521385614056,0.14339334515440097,9.0
1322,0.8,ERR414254,,,1.0
1323,0.8,ERR414261,-0.33361654625484,0.41933360086188315,8.0
1324,0.8,ERR414262,0.9769325416487883,0.13700404372761282,3.0
1325,0.8,ERR414265,0.38013849354992924,0.4002557347785185,7.0
1326,0.8,ERR414266,-0.09337180242220008,0.8111610718828246,9.0
1327,0.8,ERR414267,0.876410031127495,0.0019324449492232863,9.0
1328,0.8,ERR414268,0.6997327249133144,0.01653000352124866,11.0
1329,0.8,ERR414274,-0.06260771726469175,0.8939220218945427,7.0
1330,0.8,ERR414277,-0.3825151036819288,0.2753059810756426,10.0
1331,0.8,ERR414278,-0.3275042005799652,0.5905878271939805,5.0
1332,0.8,ERR414279,-0.18479838659693118,0.691605859520046,7.0
1333,0.8,ERR414282,0.7474709263483655,0.020601502819649363,9.0
1334,0.8,ERR414283,0.4379840731861802,0.20551257990921712,10.0
1335,0.8,ERR414288,-0.13140492002577753,0.7564373351653708,8.0
1336,0.8,ERR414292,0.13686520600029192,0.7698204775726855,7.0
1337,0.8,ERR414294,0.5379270548866965,0.2709381876757373,6.0
1338,0.8,ERR414295,0.521488901926269,0.18501944120851996,8.0
1339,0.8,ERR414297,0.8633424406769411,0.012302106989365203,7.0
1340,0.8,ERR414301,0.38374892291242607,0.45263266969977856,6.0
1341,0.8,ERR414302,0.3006210136752743,0.5626524899990932,6.0
1342,0.8,ERR414305,0.25285199901482663,0.5457222619775177,8.0
1343,0.8,ERR414306,0.4168388472915753,0.20216955140195678,11.0
1344,0.8,ERR414308,-0.2538268292555504,0.5098722121411471,9.0
1345,0.8,ERR414309,0.5631745842941007,0.11435423023032547,9.0
1346,0.8,ERR414311,0.5000106486434611,0.11729774527183594,11.0
1347,0.8,ERR414312,0.23430153067709097,0.5764979613573111,8.0
1348,0.8,ERR414313,0.46636137225926444,0.42849778662147303,5.0
1349,0.8,ERR414315,0.8234846366381665,0.0063722744086896765,9.0
1350,0.8,ERR414316,-0.01513471510215868,0.980730617926492,5.0
1351,0.8,ERR414318,0.6572441072867755,0.054408754362731994,9.0
1352,0.8,ERR414319,0.7646868651568741,0.009985210858798292,10.0
1353,0.8,ERR414320,0.26466121782220864,0.5662662550296867,7.0
1354,0.8,ERR414321,0.5438435982063325,0.45615640179366745,4.0
1355,0.8,ERR414322,-0.042739197439262536,0.9199615376808384,8.0
1356,0.8,ERR414324,,,1.0
1357,0.8,ERR414325,-0.21969347981763568,0.5162847020758622,11.0
1358,0.8,ERR414326,0.07914395706293234,0.8815319340168886,6.0
1359,0.8,ERR414329,-0.6139098942698858,0.5791916232978641,3.0
1360,0.8,ERR414330,0.7062732339069905,0.022432634211201608,10.0
1361,0.8,ERR414331,-0.08306218008937047,0.9470599793214073,3.0
1362,0.8,ERR414332,-0.22531354647086507,0.7155679949503041,5.0
1363,0.8,ERR414333,,,2.0
1364,0.8,ERR414334,0.33908088171615847,0.41127506225577964,8.0
1365,0.8,ERR414335,0.25279737286729553,0.628881639836109,6.0
1366,0.8,ERR414336,0.8021948871710132,0.009284452550200788,9.0
1367,0.8,ERR414337,0.4147440565590238,0.727742227312163,3.0
1368,0.8,ERR414338,0.8209086254722734,0.08849541761112033,5.0
1369,0.8,ERR414339,0.11460172541134168,0.7228530057230845,12.0
1370,0.8,ERR414341,0.8283239297241705,0.0016341592320398613,11.0
1371,0.8,ERR414343,0.20678829556161687,0.6564026897034683,7.0
1372,0.8,ERR414344,0.08670784200893374,0.824463178857876,9.0
1373,0.8,ERR414345,-0.09788998710471526,0.8021657390503061,9.0
1374,0.8,ERR414347,0.4602082775488175,0.1807786009773776,10.0
1375,0.8,ERR414351,0.807580484588743,0.192419515411257,4.0
1376,0.9,ERR260132,-0.09117656459656709,0.8840714389324025,5.0
1377,0.9,ERR260134,-0.26705907134570034,0.3359409504400323,15.0
1378,0.9,ERR260138,-0.16005296571439234,0.7049863889501274,8.0
1379,0.9,ERR260139,-0.6985086019376263,0.12264325334067072,6.0
1380,0.9,ERR260140,,,2.0
1381,0.9,ERR260142,-0.17181054095010198,0.6841386592558132,8.0
1382,0.9,ERR260143,-0.0750719070931108,0.8729127980559028,7.0
1383,0.9,ERR260150,-0.2959091102708011,0.47670769356120407,8.0
1384,0.9,ERR260151,,,1.0
1385,0.9,ERR260152,0.7143895276375204,0.49340898827987145,3.0
1386,0.9,ERR260154,-0.3346808903843514,0.4631068940417536,7.0
1387,0.9,ERR260158,,,2.0
1388,0.9,ERR260161,-0.44113998088851664,0.23459562381924812,9.0
1389,0.9,ERR260162,-0.2111238947337323,0.5582072297980487,10.0
1390,0.9,ERR260164,-0.2570147515804087,0.5043858103478283,9.0
1391,0.9,ERR260165,-0.1657875726822357,0.753597019737317,6.0
1392,0.9,ERR260166,0.5197382171885626,0.18676372983436454,8.0
1393,0.9,ERR260167,-0.10903537978827961,0.7643005720964084,10.0
1394,0.9,ERR260172,0.8039309824138609,0.00506521274668381,10.0
1395,0.9,ERR260173,-0.1963312217331821,0.4661481749130849,16.0
1396,0.9,ERR260174,0.8594678530181055,0.028236221838510545,6.0
1397,0.9,ERR260177,-0.16698171067376125,0.6926805258519733,8.0
1398,0.9,ERR260180,-0.22451788052627586,0.6688819591552441,6.0
1399,0.9,ERR260181,0.4996104753960983,0.17085747285075126,9.0
1400,0.9,ERR260182,0.3353750317092081,0.34346395360164095,10.0
1401,0.9,ERR260185,-0.3171319616963959,0.5402494632852232,6.0
1402,0.9,ERR260186,-0.2086614616422888,0.5900409882317383,9.0
1403,0.9,ERR260189,-0.38040275091438763,0.31252108006161217,9.0
1404,0.9,ERR260194,-0.20345199463604682,0.5729176305098578,10.0
1405,0.9,ERR260195,-0.2232470416090257,0.6303774558374001,7.0
1406,0.9,ERR260198,-0.33056578917883733,0.2939611704002662,12.0
1407,0.9,ERR260199,0.06893001283213587,0.8967687359452295,6.0
1408,0.9,ERR260200,-0.30862458094789536,0.45702420323364645,8.0
1409,0.9,ERR260203,0.3267011752443037,0.42962713430842897,8.0
1410,0.9,ERR260204,0.9658069539993969,0.0017337579462322217,6.0
1411,0.9,ERR260206,-0.5636351531931485,0.6188048056071034,3.0
1412,0.9,ERR260214,-0.5502509700964789,0.25792497450790386,6.0
1413,0.9,ERR260218,,,2.0
1414,0.9,ERR260222,0.756100185570651,0.24389981442934905,4.0
1415,0.9,ERR260223,-0.007715301246442509,0.9950882379464331,3.0
1416,0.9,ERR260227,0.7067352502967736,0.29326474970322636,4.0
1417,0.9,ERR260230,-0.1526425253833056,0.8064068797591368,5.0
1418,0.9,ERR260231,0.9938647807248735,0.006135219275126502,4.0
1419,0.9,ERR260235,-0.13382972270852103,0.8301127272500365,5.0
1420,0.9,ERR260238,0.9420333395100647,0.016606902447923656,5.0
1421,0.9,ERR260244,0.8455212937067147,0.1544787062932853,4.0
1422,0.9,ERR260245,-0.39645435846830274,0.37857970216839876,7.0
1423,0.9,ERR260246,0.9745082433404758,0.004867050673960965,5.0
1424,0.9,ERR260250,0.7322046986779739,0.09796910569186834,6.0
1425,0.9,ERR260251,-0.16821778458822303,0.7184479060257171,7.0
1426,0.9,ERR260252,-0.016273481803957195,0.9723769372434541,7.0
1427,0.9,ERR260258,-0.08967420231974582,0.8859764692414972,5.0
1428,0.9,ERR260261,-0.10661903500361027,0.7550327015938885,11.0
1429,0.9,ERR260270,,,2.0
1430,0.9,ERR260275,,,2.0
1431,0.9,ERR260276,,,2.0
1432,0.9,ERR275251,-0.2706379359823512,0.7293620640176488,4.0
1433,0.9,ERR321108,0.8412317311592638,0.36366203491301463,3.0
1434,0.9,ERR321144,0.9899939336858524,0.09013419969421003,3.0
1435,0.9,ERR321148,,,1.0
1436,0.9,ERR321150,,,1.0
1437,0.9,ERR321182,0.8496770070165203,0.15032299298347973,4.0
1438,0.9,ERR321188,,,1.0
1439,0.9,ERR321190,0.9973435965945316,0.046412858869803994,3.0
1440,0.9,ERR321208,,,1.0
1441,0.9,ERR321221,-0.38873106769669846,0.745827047278571,3.0
1442,0.9,ERR321229,,,2.0
1443,0.9,ERR321239,0.996392288905103,0.054093072561292074,3.0
1444,0.9,ERR321243,,,1.0
1445,0.9,ERR321247,0.9810387127720217,0.018961287227978296,4.0
1446,0.9,ERR321251,,,2.0
1447,0.9,ERR321252,0.7342648775381475,0.15772116911519649,5.0
1448,0.9,ERR321358,,,1.0
1449,0.9,ERR321376,,,1.0
1450,0.9,ERR321393,0.9144615276462942,0.010662310137768909,6.0
1451,0.9,ERR321428,,,1.0
1452,0.9,ERR321480,0.9766032106854182,0.02339678931458178,4.0
1453,0.9,ERR321487,0.8003330766036965,0.40931199324045486,3.0
1454,0.9,ERR321493,-0.23310626229964349,0.5461010043501044,9.0
1455,0.9,ERR321515,,,1.0
1456,0.9,ERR321519,,,1.0
1457,0.9,ERR321548,0.7561489131001781,0.007088273735158683,11.0
1458,0.9,ERR321553,-0.2657002857939388,0.665723616382295,5.0
1459,0.9,ERR321560,0.3313739896765933,0.31950580654632954,11.0
1460,0.9,ERR321562,-0.07610379432853052,0.8240064947272705,11.0
1461,0.9,ERR321567,-0.2059170604887058,0.6954900399606034,6.0
1462,0.9,ERR321568,-0.2911822784596027,0.4841088858543358,8.0
1463,0.9,ERR321578,0.6358343405207133,0.09016185175108106,8.0
1464,0.9,ERR321584,-0.09813250656073604,0.8171794061966136,8.0
1465,0.9,ERR321587,,,2.0
1466,0.9,ERR321589,0.8757997051752441,0.05155334373361239,5.0
1467,0.9,ERR321590,0.573229736118693,0.08321561260760249,10.0
1468,0.9,ERR321592,-0.031885816522357696,0.9402546047586936,8.0
1469,0.9,ERR321602,0.2828182626024089,0.42849006555651353,10.0
1470,0.9,ERR321606,0.0574584802217557,0.8747237172070188,10.0
1471,0.9,ERR321608,-0.14875488555477914,0.7024916180003279,9.0
1472,0.9,ERR321612,0.9864112820708931,0.001897642397118716,5.0
1473,0.9,ERR321614,0.9193434328702105,6.257031881399732e-05,11.0
1474,0.9,ERR321616,0.5629607704962677,0.1882324373270724,7.0
1475,0.9,ERR321619,-0.8875267046123755,0.3048435508311842,3.0
1476,0.9,ERR321627,0.9624211889763894,0.0375788110236106,4.0
1477,0.9,ERR321628,-0.37700315001197376,0.3172241606446068,9.0
1478,0.9,ERR321631,0.3117393460237559,0.5475386171006683,6.0
1479,0.9,ERR321634,0.791837075494493,0.01917617352315794,8.0
1480,0.9,ERR321640,0.8076434419913131,0.05194287124462968,6.0
1481,0.9,ERR321642,0.2558003290354137,0.579806964302851,7.0
1482,0.9,ERR321648,0.6483116563935147,0.01654559189382589,13.0
1483,0.9,ERR414233,0.779177694648404,0.12035455600725188,5.0
1484,0.9,ERR414234,0.6524244345603493,0.015649612120104524,13.0
1485,0.9,ERR414235,-0.1710105925383628,0.659998939429886,9.0
1486,0.9,ERR414239,-0.3582789454273389,0.48557660579673434,6.0
1487,0.9,ERR414240,0.7774075826092121,0.023174080849255208,8.0
1488,0.9,ERR414241,0.985390944292791,0.0021150132299509036,5.0
1489,0.9,ERR414242,-0.31974170436199323,0.5367318012623816,6.0
1490,0.9,ERR414244,,,2.0
1491,0.9,ERR414246,0.703519391391916,0.02319983636479312,10.0
1492,0.9,ERR414250,0.5761093638324443,0.06360408200081553,11.0
1493,0.9,ERR414252,0.39544131843895935,0.2921433959828467,9.0
1494,0.9,ERR414254,,,1.0
1495,0.9,ERR414261,0.008265734070776328,0.9845024545208959,8.0
1496,0.9,ERR414262,0.9867445928776516,0.10377017654568348,3.0
1497,0.9,ERR414265,0.45900947627806,0.30018635037650915,7.0
1498,0.9,ERR414266,-0.06892239013084576,0.8601470867974885,9.0
1499,0.9,ERR414267,0.8793867758022348,0.001779763232502188,9.0
1500,0.9,ERR414268,0.5667966613941171,0.06903871815566096,11.0
1501,0.9,ERR414274,-0.1637523439556596,0.7257175361838775,7.0
1502,0.9,ERR414277,-0.4129147386504053,0.23563719204033076,10.0
1503,0.9,ERR414278,-0.2901021146680438,0.6358789456571664,5.0
1504,0.9,ERR414279,-0.15078074222117888,0.7469264673838697,7.0
1505,0.9,ERR414282,0.5718677212772442,0.10765296795080202,9.0
1506,0.9,ERR414283,0.2032001258719336,0.5734030465988571,10.0
1507,0.9,ERR414288,-0.27797327834438873,0.5050261825747637,8.0
1508,0.9,ERR414292,-0.1337520046224663,0.774961128841476,7.0
1509,0.9,ERR414294,0.4635378258459153,0.3544928254807933,6.0
1510,0.9,ERR414295,0.8895437862138671,0.0030961377270803956,8.0
1511,0.9,ERR414297,0.6056865957712667,0.14947405202707228,7.0
1512,0.9,ERR414301,0.5869673075976336,0.22066314386201802,6.0
1513,0.9,ERR414302,-0.07133923070442838,0.8931726868115986,6.0
1514,0.9,ERR414305,-0.16621236018408655,0.6940440953692059,8.0
1515,0.9,ERR414306,0.602715782364651,0.049689034239444034,11.0
1516,0.9,ERR414308,-0.3333855331189564,0.38063396871357424,9.0
1517,0.9,ERR414309,0.5075792558369003,0.16304407644509508,9.0
1518,0.9,ERR414311,0.4125612546714417,0.20731438783367223,11.0
1519,0.9,ERR414312,-0.11191731494666929,0.791900723418513,8.0
1520,0.9,ERR414313,0.17588183675859584,0.7772202819371665,5.0
1521,0.9,ERR414315,0.5804069443449494,0.10130694905198054,9.0
1522,0.9,ERR414316,-0.45164232479046174,0.4451475989793111,5.0
1523,0.9,ERR414318,0.7801468744964278,0.013132072472165452,9.0
1524,0.9,ERR414319,0.9037928569168364,0.0003332465209852445,10.0
1525,0.9,ERR414320,0.26466100120585556,0.5662665848160121,7.0
1526,0.9,ERR414321,0.5068286953385192,0.49317130466148085,4.0
1527,0.9,ERR414322,-0.2005948906866575,0.6338522839293395,8.0
1528,0.9,ERR414324,,,1.0
1529,0.9,ERR414325,0.024237496054448315,0.9436086906846077,11.0
1530,0.9,ERR414326,-0.30813558608096464,0.5524249787299926,6.0
1531,0.9,ERR414329,-0.3497438060902904,0.7725372671592492,3.0
1532,0.9,ERR414330,0.6266915848607303,0.05250891910762749,10.0
1533,0.9,ERR414331,-0.16121092791347913,0.8969201134700845,3.0
1534,0.9,ERR414332,-0.5006131227246762,0.39032629265216834,5.0
1535,0.9,ERR414333,,,2.0
1536,0.9,ERR414334,0.20443870110538012,0.6272242060290428,8.0
1537,0.9,ERR414335,0.25222873100102283,0.6296802152808377,6.0
1538,0.9,ERR414336,0.801438767222963,0.009401824676762493,9.0
1539,0.9,ERR414337,-0.15749076245943122,0.8993191000788227,3.0
1540,0.9,ERR414338,0.8188996929136625,0.08995978785891343,5.0
1541,0.9,ERR414339,0.023451425142352524,0.9423298076315461,12.0
1542,0.9,ERR414341,0.72363392598437,0.011824856954759969,11.0
1543,0.9,ERR414343,0.20678822800466878,0.6564027971145752,7.0
1544,0.9,ERR414344,-0.21631237476868193,0.5761550346807507,9.0
1545,0.9,ERR414345,-0.4226969030251451,0.25701761261441475,9.0
1546,0.9,ERR414347,0.33488799629218363,0.3442091795656403,10.0
1547,0.9,ERR414351,0.7658362238302737,0.23416377616972628,4.0
1548,1.0,ERR260132,0.4410048302051311,0.45726772193296644,5.0
1549,1.0,ERR260134,-0.0886236192808579,0.7534611129783209,15.0
1550,1.0,ERR260138,-0.16021217277583077,0.704702988643818,8.0
1551,1.0,ERR260139,-0.3431362530901418,0.5054964784773985,6.0
1552,1.0,ERR260140,,,2.0
1553,1.0,ERR260142,-0.30911756245702343,0.4562678167355331,8.0
1554,1.0,ERR260143,-0.12355153371434618,0.7918496262099837,7.0
1555,1.0,ERR260150,-0.4013210286969331,0.32441447937733986,8.0
1556,1.0,ERR260151,,,1.0
1557,1.0,ERR260152,0.9364446046661051,0.22819113045850306,3.0
1558,1.0,ERR260154,0.13150019037075045,0.778683507214965,7.0
1559,1.0,ERR260158,,,2.0
1560,1.0,ERR260161,-0.549434261861604,0.12544558700995606,9.0
1561,1.0,ERR260162,-0.18914888443520678,0.6007250781059206,10.0
1562,1.0,ERR260164,-0.20386219827019578,0.5988109949551789,9.0
1563,1.0,ERR260165,-0.3411604267244649,0.5081132654496278,6.0
1564,1.0,ERR260166,0.36362277558057843,0.37592184979717036,8.0
1565,1.0,ERR260167,-0.20559645907187202,0.5687910153391751,10.0
1566,1.0,ERR260172,0.9471491109647314,3.2016501779481084e-05,10.0
1567,1.0,ERR260173,-0.1588782365417142,0.5567236544152637,16.0
1568,1.0,ERR260174,0.848852342899464,0.032541890836244904,6.0
1569,1.0,ERR260177,-0.022470599944534746,0.9578818054956306,8.0
1570,1.0,ERR260180,0.9788808988393155,0.0006643149176600909,6.0
1571,1.0,ERR260181,0.47410027350988043,0.19728217071279125,9.0
1572,1.0,ERR260182,0.3626656862534981,0.3030362792462319,10.0
1573,1.0,ERR260185,-0.7963895095354068,0.05796528408802477,6.0
1574,1.0,ERR260186,-0.09501679606560766,0.8078837595787614,9.0
1575,1.0,ERR260189,-0.39064956735169526,0.29856031993025123,9.0
1576,1.0,ERR260194,-0.43776313678413276,0.20576777916762043,10.0
1577,1.0,ERR260195,0.9971055771076661,8.643408887984072e-07,7.0
1578,1.0,ERR260198,-0.2659094425733013,0.4035115198620953,12.0
1579,1.0,ERR260199,0.7165708860714077,0.1091138712689664,6.0
1580,1.0,ERR260200,-0.2990658085341512,0.4717901501079026,8.0
1581,1.0,ERR260203,-0.04633279574604126,0.9132502577906516,8.0
1582,1.0,ERR260204,0.9910919079806019,0.00011867770831137883,6.0
1583,1.0,ERR260206,-0.5884474471177931,0.5994787602808811,3.0
1584,1.0,ERR260214,-0.5888367458777682,0.21882818480312508,6.0
1585,1.0,ERR260218,,,2.0
1586,1.0,ERR260222,-0.35359973957791657,0.6464002604220834,4.0
1587,1.0,ERR260223,-0.8415270645122894,0.36331414548853797,3.0
1588,1.0,ERR260227,0.47720353215153244,0.5227964678484676,4.0
1589,1.0,ERR260230,-0.2719295421571111,0.6580842329763955,5.0
1590,1.0,ERR260231,0.8512835424444379,0.14871645755556206,4.0
1591,1.0,ERR260235,-0.13388262027305275,0.8300459820886678,5.0
1592,1.0,ERR260238,0.9506358477423201,0.013068002592750932,5.0
1593,1.0,ERR260244,0.22195891153582822,0.7780410884641717,4.0
1594,1.0,ERR260245,0.8993861683976568,0.005838195386118531,7.0
1595,1.0,ERR260246,0.9376739280994604,0.018502743332065155,5.0
1596,1.0,ERR260250,0.9526238799533613,0.0033135773522581847,6.0
1597,1.0,ERR260251,0.521466447726292,0.23001272302966752,7.0
1598,1.0,ERR260252,-0.14910525066614838,0.7496754847902538,7.0
1599,1.0,ERR260258,0.12724382466244302,0.8384263873670904,5.0
1600,1.0,ERR260261,-0.14382858341705218,0.6730942009610851,11.0
1601,1.0,ERR260270,,,2.0
1602,1.0,ERR260275,,,2.0
1603,1.0,ERR260276,,,2.0
1604,1.0,ERR275251,0.8728078346855277,0.1271921653144723,4.0
1605,1.0,ERR321108,0.9099715393303279,0.2722064580919128,3.0
1606,1.0,ERR321144,0.999998433316052,0.0011269012856693658,3.0
1607,1.0,ERR321148,,,1.0
1608,1.0,ERR321150,,,1.0
1609,1.0,ERR321182,0.8804515523663378,0.11954844763366224,4.0
1610,1.0,ERR321188,,,1.0
1611,1.0,ERR321190,0.9809939795501122,0.12431713049658835,3.0
1612,1.0,ERR321208,,,1.0
1613,1.0,ERR321221,-0.4625248180318282,0.6938872246582906,3.0
1614,1.0,ERR321229,,,2.0
1615,1.0,ERR321239,0.9850688633306488,0.110149725029247,3.0
1616,1.0,ERR321243,,,1.0
1617,1.0,ERR321247,-0.42540169406171063,0.5745983059382893,4.0
1618,1.0,ERR321251,,,2.0
1619,1.0,ERR321252,0.6265380348216644,0.25806971835336345,5.0
1620,1.0,ERR321358,,,1.0
1621,1.0,ERR321376,,,1.0
1622,1.0,ERR321393,0.5535177015676325,0.25451733523434183,6.0
1623,1.0,ERR321428,,,1.0
1624,1.0,ERR321480,0.9965110240910025,0.003488975908997549,4.0
1625,1.0,ERR321487,-0.4647035980855869,0.6923217653911147,3.0
1626,1.0,ERR321493,-0.25318472895114225,0.5109801487726494,9.0
1627,1.0,ERR321515,,,1.0
1628,1.0,ERR321519,,,1.0
1629,1.0,ERR321548,0.7336080107326362,0.010182428563879489,11.0
1630,1.0,ERR321553,-0.36629888838936203,0.5442639999902925,5.0
1631,1.0,ERR321560,0.2041046729414318,0.5471861828169601,11.0
1632,1.0,ERR321562,-0.015153403542206338,0.9647291524677977,11.0
1633,1.0,ERR321567,-0.3061346803538861,0.5551432121905253,6.0
1634,1.0,ERR321568,-0.3011827162646229,0.46850379478810045,8.0
1635,1.0,ERR321578,0.5032359076318258,0.20363311413707647,8.0
1636,1.0,ERR321584,-0.10468324731276935,0.805148171960938,8.0
1637,1.0,ERR321587,,,2.0
1638,1.0,ERR321589,0.8311823299294185,0.08112330584128845,5.0
1639,1.0,ERR321590,0.6198578441697197,0.05592768778872765,10.0
1640,1.0,ERR321592,-0.009586161226155084,0.9820270488148143,8.0
1641,1.0,ERR321602,0.11917192187582053,0.7429822651509811,10.0
1642,1.0,ERR321606,-0.10480279368276986,0.7732454010208295,10.0
1643,1.0,ERR321608,-0.1504776075748706,0.6991752350923648,9.0
1644,1.0,ERR321612,0.9895344713936596,0.0012831950270355526,5.0
1645,1.0,ERR321614,0.9210500793430964,5.697259208472432e-05,11.0
1646,1.0,ERR321616,0.5196744006683518,0.23190635316428013,7.0
1647,1.0,ERR321619,-0.921623250837575,0.25372715820373953,3.0
1648,1.0,ERR321627,0.9915129783661242,0.008487021633875824,4.0
1649,1.0,ERR321628,-0.45673841409033344,0.21649353919516576,9.0
1650,1.0,ERR321631,0.4611576265242723,0.35729991631648983,6.0
1651,1.0,ERR321634,0.6979854329477148,0.05421166724179921,8.0
1652,1.0,ERR321640,0.6852603253321264,0.1330023708745156,6.0
1653,1.0,ERR321642,0.21114875846557202,0.6494797020230642,7.0
1654,1.0,ERR321648,0.3005072221877994,0.31845776919441093,13.0
1655,1.0,ERR414233,0.7167205331111232,0.17309407403090252,5.0
1656,1.0,ERR414234,0.625448735711436,0.02224398582602216,13.0
1657,1.0,ERR414235,-0.10673540690646346,0.7846141535295029,9.0
1658,1.0,ERR414239,-0.1829800484037666,0.7285931687651058,6.0
1659,1.0,ERR414240,0.8402643890027965,0.009007620858511471,8.0
1660,1.0,ERR414241,0.9867615587770038,0.001824840227000934,5.0
1661,1.0,ERR414242,-0.2507299935064057,0.6317861466600652,6.0
1662,1.0,ERR414244,,,2.0
1663,1.0,ERR414246,0.6454497719026471,0.0438451581525054,10.0
1664,1.0,ERR414250,0.5424537474259227,0.0846974527846608,11.0
1665,1.0,ERR414252,0.575048513874406,0.10526180999564376,9.0
1666,1.0,ERR414254,,,1.0
1667,1.0,ERR414261,0.0401389030776336,0.924820353973981,8.0
1668,1.0,ERR414262,0.9525839224335932,0.19682900348861382,3.0
1669,1.0,ERR414265,0.4162974963111742,0.3528841438892042,7.0
1670,1.0,ERR414266,-0.3871622518933839,0.3032752255854928,9.0
1671,1.0,ERR414267,0.8133600971060487,0.007664805498229754,9.0
1672,1.0,ERR414268,-0.12165200284197979,0.7216048652044131,11.0
1673,1.0,ERR414274,-0.08436713671918636,0.8572830840039278,7.0
1674,1.0,ERR414277,-0.23916969399449525,0.5057303715206101,10.0
1675,1.0,ERR414278,-0.2668004304803711,0.6643734302579025,5.0
1676,1.0,ERR414279,-0.23882100129915027,0.6060273671180655,7.0
1677,1.0,ERR414282,0.5521152089974678,0.12323325214715809,9.0
1678,1.0,ERR414283,0.12431431804855539,0.7322261416508696,10.0
1679,1.0,ERR414288,-0.1878168052360162,0.6560374329700441,8.0
1680,1.0,ERR414292,-0.1754957916196472,0.7066357701813749,7.0
1681,1.0,ERR414294,-0.14002313964355528,0.7913379709526369,6.0
1682,1.0,ERR414295,0.9231320549260025,0.0010710158244419663,8.0
1683,1.0,ERR414297,0.499316486601118,0.2539241914694802,7.0
1684,1.0,ERR414301,0.6110874028380522,0.19746741221699052,6.0
1685,1.0,ERR414302,-0.2290913670309702,0.6623746338891481,6.0
1686,1.0,ERR414305,-0.29663266895183854,0.4755787361314065,8.0
1687,1.0,ERR414306,0.6691663385752011,0.02433490972423299,11.0
1688,1.0,ERR414308,-0.39045391684158137,0.29882384447249327,9.0
1689,1.0,ERR414309,0.5245521512757189,0.1471018027257252,9.0
1690,1.0,ERR414311,0.39643324497058424,0.2274061620292293,11.0
1691,1.0,ERR414312,-0.24164452094971794,0.5642452095095316,8.0
1692,1.0,ERR414313,-0.33110196773537814,0.586262509244323,5.0
1693,1.0,ERR414315,0.4053388350970969,0.2791163356775242,9.0
1694,1.0,ERR414316,-0.2392897764005135,0.6982598699395469,5.0
1695,1.0,ERR414318,0.7923973642487583,0.010883832115877323,9.0
1696,1.0,ERR414319,0.9269209153333996,0.00011416858729867642,10.0
1697,1.0,ERR414320,-0.11919799535400781,0.7990776883719439,7.0
1698,1.0,ERR414321,0.5727050299020026,0.42729497009799744,4.0
1699,1.0,ERR414322,-0.2545679892115547,0.5429056611322449,8.0
1700,1.0,ERR414324,,,1.0
1701,1.0,ERR414325,-0.16246401581296496,0.633169039255586,11.0
1702,1.0,ERR414326,-0.14521556402459135,0.783707774925304,6.0
1703,1.0,ERR414329,-0.6363125602108953,0.5609177474997995,3.0
1704,1.0,ERR414330,0.6656536501658814,0.03564655874562581,10.0
1705,1.0,ERR414331,-0.24996603985635316,0.8391610821175974,3.0
1706,1.0,ERR414332,-0.7237258500263501,0.16690633018500312,5.0
1707,1.0,ERR414333,,,2.0
1708,1.0,ERR414334,-0.016827913728306748,0.9684536178863925,8.0
1709,1.0,ERR414335,0.0343413029362463,0.9485082953756733,6.0
1710,1.0,ERR414336,0.5569267507621127,0.11932146717347494,9.0
1711,1.0,ERR414337,-0.48486024670143296,0.6777409271109718,3.0
1712,1.0,ERR414338,-0.14364608218511146,0.817735073905266,5.0
1713,1.0,ERR414339,0.13138673879591162,0.6839928458982751,12.0
1714,1.0,ERR414341,0.7281104981245416,0.011065653652120078,11.0
1715,1.0,ERR414343,0.0248529731508201,0.9578213114510632,7.0
1716,1.0,ERR414344,-0.46707206307590293,0.20493969560219386,9.0
1717,1.0,ERR414345,-0.3887457852528418,0.3011295946774239,9.0
1718,1.0,ERR414347,-0.009543899746459148,0.9791246208291525,10.0
1719,1.0,ERR414351,0.7032357993124706,0.2967642006875294,4.0
1720,none,ERR260132,,,5.0
1721,none,ERR260134,0.19089785220018043,0.49554717296028733,15.0
